Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
-1,Legend of the Naga Pearls,"$17,274,695","$13,588","$17,261,107",2017.csv,2017,<0.1%,99.9%
-1,Before I Fall,"$16,373,843","$12,241,122","$4,132,721",2017.csv,2017,74.8%,25.2%
-1,The Space Between Us,"$16,080,475","$7,885,294","$8,195,181",2017.csv,2017,49%,51%
-1,Wonder Wheel,"$15,889,124","$1,404,061","$14,485,063",2017.csv,2017,8.8%,91.2%
-1,Gold,"$14,880,939","$7,227,038","$7,653,901",2017.csv,2017,48.6%,51.4%
-1,School of Life,"$14,880,497","$6,300","$14,874,197",2017.csv,2017,<0.1%,100%
-1,Megan Leavey,"$14,510,490","$13,406,883","$1,103,607",2017.csv,2017,92.4%,7.6%
-1,Do It Like An Hombre,"$13,610,252","$2,534,252","$11,076,000",2017.csv,2017,18.6%,81.4%
-1,The Third Murder,"$13,411,936","$89,315","$13,322,621",2017.csv,2017,0.7%,99.3%
-1,Our President,"$13,392,049","$507,268","$12,884,781",2017.csv,2017,3.8%,96.2%
-1,Paris Can Wait,"$13,203,541","$5,617,731","$7,585,810",2017.csv,2017,42.5%,57.5%
-1,"Roman J. Israel, Esq.","$13,025,860","$11,962,778","$1,063,082",2017.csv,2017,91.8%,8.2%
-1,Mubarakan,"$12,899,968","$758,868","$12,141,100",2017.csv,2017,5.9%,94.1%
-1,Earth: One Amazing Day,"$12,851,540","$81,345","$12,770,195",2017.csv,2017,0.6%,99.4%
-1,Suburbicon,"$12,751,667","$5,775,178","$6,976,489",2017.csv,2017,45.3%,54.7%
-1,Their Finest,"$12,597,262","$3,603,484","$8,993,778",2017.csv,2017,28.6%,71.4%
-1,The Promise,"$12,448,676","$8,224,288","$4,224,388",2017.csv,2017,66.1%,33.9%
-1,Marrowbone,"$12,294,931","$1,377","$12,293,554",2017.csv,2017,<0.1%,100%
-1,The Bookshop,"$12,055,868","$1,588,150","$10,467,718",2017.csv,2017,13.2%,86.8%
-1,Viceroy's House,"$11,868,221","$1,105,717","$10,762,504",2017.csv,2017,9.3%,90.7%
-1,Back to Burgundy,"$11,625,884","$257,610","$11,368,274",2017.csv,2017,2.2%,97.8%
-1,The King's Case Note,"$11,383,493","$90,959","$11,292,534",2017.csv,2017,0.8%,99.2%
-1,The Belko Experiment,"$11,084,630","$10,166,820","$917,810",2017.csv,2017,91.7%,8.3%
-1,The Florida Project,"$10,971,298","$5,904,366","$5,066,932",2017.csv,2017,53.8%,46.2%
-1,A Bag of Marbles,"$10,898,998","$411,318","$10,487,680",2017.csv,2017,3.8%,96.2%
-1,The Leisure Seeker,"$10,472,180","$3,226,443","$7,245,737",2017.csv,2017,30.8%,69.2%
-1,Furious,"$10,433,259","$9,996","$10,423,263",2017.csv,2017,<0.1%,99.9%
-1,Marshall,"$10,116,816","$10,051,659","$65,157",2017.csv,2017,99.4%,0.6%
-1,Thank You for Your Service,"$9,995,692","$9,536,300","$459,392",2017.csv,2017,95.4%,4.6%
-1,Maudie,"$9,733,932","$6,170,998","$3,562,934",2017.csv,2017,63.4%,36.6%
-1,Overdrive,"$9,650,552","$7,793","$9,642,759",2017.csv,2017,<0.1%,99.9%
-1,God of War,"$9,559,524","$53,000","$9,506,524",2017.csv,2017,0.6%,99.4%
-1,The Square,"$9,493,791","$1,502,347","$7,991,444",2017.csv,2017,15.8%,84.2%
-1,Our Time Will Come,"$9,484,714","$114,560","$9,370,154",2017.csv,2017,1.2%,98.8%
-1,The Mayor 2017 Re-release,"$9,476,194","$96,777","$9,379,417",2017.csv,2017,1%,99%
-1,The Big Bad Fox and Other Tales 2017 Re-release,"$9,422,127","$35,787","$9,386,340",2017.csv,2017,0.4%,99.6%
-1,You Were Never Really Here,"$9,360,514","$2,528,078","$6,832,436",2017.csv,2017,27%,73%
-1,Tulip Fever,"$9,204,549","$2,455,635","$6,748,914",2017.csv,2017,26.7%,73.3%
-1,My Cousin Rachel,"$9,200,168","$2,716,368","$6,483,800",2017.csv,2017,29.5%,70.5%
-1,City Of Rock,"$9,118,873","$312,537","$8,806,336",2017.csv,2017,3.4%,96.6%
-1,Bluebeard,"$8,855,737","$43,144","$8,812,593",2017.csv,2017,0.5%,99.5%
-1,The Villainess,"$8,737,458","$27,741","$8,709,717",2017.csv,2017,0.3%,99.7%
-1,Stronger,"$8,503,658","$4,211,129","$4,292,529",2017.csv,2017,49.5%,50.5%
-1,Amityville: The Awakening,"$8,481,997",$742,"$8,481,255",2017.csv,2017,<0.1%,100%
-1,Condorito: The Movie,"$8,431,194","$447,719","$7,983,475",2017.csv,2017,5.3%,94.7%
-1,Raees,"$8,428,190","$3,262,954","$5,165,236",2017.csv,2017,38.7%,61.3%
-1,I Am Not Your Negro,"$8,345,298","$7,123,919","$1,221,379",2017.csv,2017,85.4%,14.6%
-1,The Man Who Invented Christmas,"$8,096,007","$5,676,486","$2,419,521",2017.csv,2017,70.1%,29.9%
-1,3 idiotas,"$7,738,470","$1,249,233","$6,489,237",2017.csv,2017,16.1%,83.9%
-1,Explosion,"$7,731,410","$122,700","$7,608,710",2017.csv,2017,1.6%,98.4%
-1,BPM (Beats Per Minute),"$7,704,369","$125,189","$7,579,180",2017.csv,2017,1.6%,98.4%
-1,Just Getting Started,"$7,634,022","$6,069,605","$1,564,417",2017.csv,2017,79.5%,20.5%
-1,Beatriz at Dinner,"$7,425,391","$7,115,854","$309,537",2017.csv,2017,95.8%,4.2%
-1,Goodbye Christopher Robin,"$7,401,949","$1,735,251","$5,666,698",2017.csv,2017,23.4%,76.6%
-1,The Midwife,"$7,286,136","$603,582","$6,682,554",2017.csv,2017,8.3%,91.7%
-1,Let There Be Light,"$7,233,471","$7,233,471",-,2017.csv,2017,100%,-
-1,Birth of the Dragon,"$7,215,027","$6,901,965","$313,062",2017.csv,2017,95.7%,4.3%
-1,Blade of the Immortal,"$7,162,617","$150,532","$7,012,085",2017.csv,2017,2.1%,97.9%
-1,The Killing of a Sacred Deer,"$7,027,336","$2,291,901","$4,735,435",2017.csv,2017,32.6%,67.4%
-1,Churchill,"$6,724,365","$1,281,258","$5,443,107",2017.csv,2017,19.1%,80.9%
-1,Everybody Loves Somebody,"$6,481,798","$1,915,789","$4,566,009",2017.csv,2017,29.6%,70.4%
-1,Same Kind of Different as Me,"$6,423,605","$6,423,605",-,2017.csv,2017,100%,-
-1,Hampstead,"$6,335,171","$144,396","$6,190,775",2017.csv,2017,2.3%,97.7%
-1,Lowriders,"$6,312,033","$6,303,560","$8,473",2017.csv,2017,99.9%,0.1%
-1,Norman,"$6,217,567","$3,814,868","$2,402,699",2017.csv,2017,61.4%,38.6%
-1,All Saints,"$5,942,565","$5,802,208","$140,357",2017.csv,2017,97.6%,2.4%
-1,Phillauri,"$5,805,030","$467,596","$5,337,434",2017.csv,2017,8.1%,91.9%
-1,Dalida,"$5,623,134","$3,465","$5,619,669",2017.csv,2017,<0.1%,99.9%
-1,The Party,"$5,597,950","$749,827","$4,848,123",2017.csv,2017,13.4%,86.6%
-1,Warriors of the Dawn,"$5,497,176","$84,532","$5,412,644",2017.csv,2017,1.5%,98.5%
-1,OK Jaanu,"$5,445,281","$355,922","$5,089,359",2017.csv,2017,6.5%,93.5%
-1,An Inconvenient Sequel: Truth to Power,"$5,433,926","$3,496,795","$1,937,131",2017.csv,2017,64.4%,35.6%
-1,Lady Macbeth,"$5,401,447","$1,129,408","$4,272,039",2017.csv,2017,20.9%,79.1%
-1,In the Fade,"$5,104,991","$321,011","$4,783,980",2017.csv,2017,6.3%,93.7%
-1,The Sense of an Ending,"$5,081,495","$1,274,420","$3,807,075",2017.csv,2017,25.1%,74.9%
-1,Table 19,"$5,042,014","$3,614,896","$1,427,118",2017.csv,2017,71.7%,28.3%
-1,Kedi,"$5,037,923","$2,835,047","$2,202,876",2017.csv,2017,56.3%,43.7%
-1,Breathe,"$5,026,154","$490,131","$4,536,023",2017.csv,2017,9.8%,90.2%
-1,Double Lover,"$5,012,423","$167,581","$4,844,842",2017.csv,2017,3.3%,96.7%
-1,The Young Karl Marx,"$4,870,373","$125,659","$4,744,714",2017.csv,2017,2.6%,97.4%
-1,Mazinger Z: INFINITY,"$4,812,371","$220,682","$4,591,689",2017.csv,2017,4.6%,95.4%
-1,Unlocked,"$4,699,125",-,"$4,699,125",2017.csv,2017,-,100%
-1,Tubelight,"$4,650,456","$930,058","$3,720,398",2017.csv,2017,20%,80%
-1,The Book of Henry,"$4,596,705","$4,504,974","$91,731",2017.csv,2017,98%,2%
-1,Colossal,"$4,531,320","$3,029,287","$1,502,033",2017.csv,2017,66.9%,33.1%
-1,The Wall,"$4,476,705","$1,803,064","$2,673,641",2017.csv,2017,40.3%,59.7%
-1,In Harm's Way,"$4,447,734",-,"$4,447,734",2017.csv,2017,-,100%
-1,When Harry Met Sejal,"$4,407,775","$1,664,648","$2,743,127",2017.csv,2017,37.8%,62.2%
-1,Mark Felt: The Man Who Brought Down the White House,"$4,372,130","$768,946","$3,603,184",2017.csv,2017,17.6%,82.4%
-1,The Other Side of Hope,"$4,282,973","$183,943","$4,099,030",2017.csv,2017,4.3%,95.7%
-1,Let the Sunshine In,"$4,192,590","$892,421","$3,300,169",2017.csv,2017,21.3%,78.7%
-1,The Guardians,"$4,167,608","$177,331","$3,990,277",2017.csv,2017,4.3%,95.7%
-1,The Hero,"$4,101,699","$4,077,333","$24,366",2017.csv,2017,99.4%,0.6%
-1,Film Stars Don't Die in Liverpool,"$4,047,917","$1,026,124","$3,021,793",2017.csv,2017,25.3%,74.7%
-1,Jeepers Creepers III,"$4,017,852","$2,335,162","$1,682,690",2017.csv,2017,58.1%,41.9%
-1,Faces Places,"$3,998,450","$953,717","$3,044,733",2017.csv,2017,23.9%,76.1%
-1,Sleight,"$3,989,705","$3,986,245","$3,460",2017.csv,2017,99.9%,<0.1%
-1,The Nile Hilton Incident,"$3,979,536","$81,089","$3,898,447",2017.csv,2017,2%,98%
-1,2:22,"$3,945,729",$422,"$3,945,307",2017.csv,2017,<0.1%,100%
-1,Terminator 2: Judgment Day 2017 Re-release,"$3,931,111","$1,037,809","$2,893,302",2017.csv,2017,26.4%,73.6%
-1,Loveless,"$3,925,992","$566,356","$3,359,636",2017.csv,2017,14.4%,85.6%
-1,"The Night Is Short, Walk on Girl","$3,878,208","$406,490","$3,471,718",2017.csv,2017,10.5%,89.5%
-1,Django,"$3,876,874","$56,556","$3,820,318",2017.csv,2017,1.5%,98.5%
-1,2001: A Space Odyssey 2017 Re-release,"$3,823,450","$3,236,321","$587,129",2017.csv,2017,84.6%,15.4%
-1,Brad's Status,"$3,816,527","$2,133,158","$1,683,369",2017.csv,2017,55.9%,44.1%
-1,Free Fire,"$3,719,383","$1,799,312","$1,920,071",2017.csv,2017,48.4%,51.6%
-1,A Fantastic Woman,"$3,702,353","$2,020,988","$1,681,365",2017.csv,2017,54.6%,45.4%
-1,Crooked House,"$3,625,952",-,"$3,625,952",2017.csv,2017,-,100%
-1,The Insult,"$3,601,603","$1,001,305","$2,600,298",2017.csv,2017,27.8%,72.2%
-1,Phoenix Forgotten,"$3,600,146","$3,600,146",-,2017.csv,2017,100%,-
-1,Heart Blackened,"$3,593,480","$37,047","$3,556,433",2017.csv,2017,1%,99%
-1,Til Death Do Us Part,"$3,455,267","$3,455,267",-,2017.csv,2017,100%,-
-1,A Gentleman,"$3,438,746","$410,055","$3,028,691",2017.csv,2017,11.9%,88.1%
-1,Borg vs. McEnroe,"$3,430,165","$231,346","$3,198,819",2017.csv,2017,6.7%,93.3%
-1,Gauguin: Voyage to Tahiti,"$3,389,322","$200,140","$3,189,182",2017.csv,2017,5.9%,94.1%
-1,Wonderstruck,"$3,285,916","$1,060,377","$2,225,539",2017.csv,2017,32.3%,67.7%
-1,Good Time,"$3,283,369","$2,026,499","$1,256,870",2017.csv,2017,61.7%,38.3%
-1,Showtime Championship Boxing: Floyd Mayweather vs. Conor McGregor,"$3,184,384","$2,620,183","$564,201",2017.csv,2017,82.3%,17.7%
-1,Madame 2017 Re-release,"$3,182,153","$90,979","$3,091,174",2017.csv,2017,2.9%,97.1%
-1,Ingrid Goes West,"$3,146,831","$3,024,308","$122,523",2017.csv,2017,96.1%,3.9%
-1,Close Encounters of the Third Kind 2017 Re-release,"$3,100,479","$3,100,479",-,2017.csv,2017,100%,-
-1,Raw,"$3,096,815","$514,870","$2,581,945",2017.csv,2017,16.6%,83.4%
-1,Ismael's Ghosts,"$3,075,562","$102,510","$2,973,052",2017.csv,2017,3.3%,96.7%
-1,The Last Word,"$2,982,004","$1,783,421","$1,198,583",2017.csv,2017,59.8%,40.2%
-1,The Oscar Nominated Short Films 2017: Live Action,"$2,877,797","$2,835,355","$42,442",2017.csv,2017,98.5%,1.5%
-1,Inhumans,"$2,852,282","$1,521,787","$1,330,495",2017.csv,2017,53.4%,46.6%
-1,Lucky,"$2,728,446","$955,925","$1,772,521",2017.csv,2017,35%,65%
-1,Gangsterdam,"$2,697,522",$954,"$2,696,568",2017.csv,2017,<0.1%,100%
-1,Beautiful Accident,"$2,632,092","$51,766","$2,580,326",2017.csv,2017,2%,98%
-1,Happy End,"$2,610,794","$301,718","$2,309,076",2017.csv,2017,11.6%,88.4%
-1,Poster Boys,"$2,602,256","$97,049","$2,505,207",2017.csv,2017,3.7%,96.3%
-1,A Question of Faith,"$2,587,072","$2,587,072",-,2017.csv,2017,100%,-
-1,Is Genesis History?,"$2,570,392","$2,570,392",-,2017.csv,2017,100%,-
-1,God's Own Country,"$2,559,939","$335,609","$2,224,330",2017.csv,2017,13.1%,86.9%
-1,The Only Living Boy in New York,"$2,550,321","$624,332","$1,925,989",2017.csv,2017,24.5%,75.5%
-1,Disney's Newsies: The Broadway Musical!,"$2,545,060","$2,545,060",-,2017.csv,2017,100%,-
-1,The Dinner,"$2,544,921","$1,323,312","$1,221,609",2017.csv,2017,52%,48%
-1,IN OUR HANDS: Battle for Jerusalem,"$2,534,370","$2,534,370",-,2017.csv,2017,100%,-
-1,Coincidence,"$2,520,487","$298,032","$2,222,455",2017.csv,2017,11.8%,88.2%
-1,LBJ,"$2,510,151","$2,470,979","$39,172",2017.csv,2017,98.4%,1.6%
-1,The Resurrection of Gavin Stone,"$2,308,355","$2,303,792","$4,563",2017.csv,2017,99.8%,0.2%
-1,RV: Resurrected Victims,"$2,269,892","$20,374","$2,249,518",2017.csv,2017,0.9%,99.1%
-1,The Lovers,"$2,216,083","$2,194,521","$21,562",2017.csv,2017,99%,1%
-1,What Will People Say,"$2,191,131","$44,156","$2,146,975",2017.csv,2017,2%,98%
-1,Let Yourself Go,"$2,140,190","$12,189","$2,128,001",2017.csv,2017,0.6%,99.4%
-1,Mountain,"$2,129,889","$365,412","$1,764,477",2017.csv,2017,17.2%,82.8%
-1,Abracadabra,"$2,114,260","$13,975","$2,100,285",2017.csv,2017,0.7%,99.3%
-1,Lost in Paris,"$2,082,381","$691,597","$1,390,784",2017.csv,2017,33.2%,66.8%
-1,Hotchpotch Again,"$2,057,329","$1,013,893","$1,043,436",2017.csv,2017,49.3%,50.7%
-1,The Trip to Spain,"$1,988,841","$1,157,604","$831,237",2017.csv,2017,58.2%,41.8%
-1,Summer 1993,"$1,983,149","$185,903","$1,797,246",2017.csv,2017,9.4%,90.6%
-1,Menashe,"$1,962,265","$1,703,036","$259,229",2017.csv,2017,86.8%,13.2%
-1,A Ghost Story,"$1,951,683","$1,596,371","$355,312",2017.csv,2017,81.8%,18.2%
-1,Jane,"$1,921,221","$1,723,379","$197,842",2017.csv,2017,89.7%,10.3%
-1,Professor Marston & the Wonder Women,"$1,899,615","$1,584,759","$314,856",2017.csv,2017,83.4%,16.6%
-1,Marie Curie: The Courage of Knowledge,"$1,888,501","$127,986","$1,760,515",2017.csv,2017,6.8%,93.2%
-1,Last Flag Flying,"$1,872,950","$965,481","$907,469",2017.csv,2017,51.5%,48.5%
-1,Human Flow,"$1,824,537","$527,845","$1,296,692",2017.csv,2017,28.9%,71.1%
-1,Song to Song,"$1,813,168","$443,684","$1,369,484",2017.csv,2017,24.5%,75.5%
-1,Tom of Finland,"$1,776,931","$378,296","$1,398,635",2017.csv,2017,21.3%,78.7%
-1,Dunkirk 2017 Re-release,"$1,695,119","$1,695,119",-,2017.csv,2017,100%,-
-1,Slamma Jamma,"$1,687,000","$1,687,000",-,2017.csv,2017,100%,-
-1,Final Portrait,"$1,677,835","$461,972","$1,215,863",2017.csv,2017,27.5%,72.5%
-1,The Little Hours,"$1,647,175","$1,647,175",-,2017.csv,2017,100%,-
-1,A Family Man,"$1,641,235",-,"$1,641,235",2017.csv,2017,-,100%
-1,Walk With Me,"$1,606,705","$726,726","$879,979",2017.csv,2017,45.2%,54.8%
-1,Dance Academy: The Movie,"$1,586,858",-,"$1,586,858",2017.csv,2017,-,100%
-1,The Stray,"$1,579,440","$1,579,440",-,2017.csv,2017,100%,-
-1,Genesis: Paradise Lost,"$1,575,000","$1,575,000",-,2017.csv,2017,100%,-
-1,Gold,"$1,528,185","$5,539","$1,522,646",2017.csv,2017,0.4%,99.6%
-1,Mully,"$1,489,771","$1,489,771",-,2017.csv,2017,100%,-
-1,Patti Cake$,"$1,482,356","$800,148","$682,208",2017.csv,2017,54%,46%
-1,Thelma,"$1,463,727","$147,391","$1,316,336",2017.csv,2017,10.1%,89.9%
-1,My Friend Dahmer,"$1,436,751","$1,361,611","$75,140",2017.csv,2017,94.8%,5.2%
-1,Fairy Tail: Dragon Cry,"$1,420,035","$519,461","$900,574",2017.csv,2017,36.6%,63.4%
-1,Godard Mon Amour,"$1,335,846","$82,264","$1,253,582",2017.csv,2017,6.2%,93.8%
-1,The Women's Balcony,"$1,272,517","$1,200,885","$71,632",2017.csv,2017,94.4%,5.6%
-1,Chonda Pierce: Enough,"$1,260,116","$1,260,116",-,2017.csv,2017,100%,-
-1,Slumber,"$1,243,832",-,"$1,243,832",2017.csv,2017,-,100%
-1,1945,"$1,240,663","$1,006,193","$234,470",2017.csv,2017,81.1%,18.9%
-1,True to the Game,"$1,231,040","$1,231,040",-,2017.csv,2017,100%,-
-1,Steve McQueen: American Icon,"$1,229,782","$1,229,782",-,2017.csv,2017,100%,-
-1,Spirited Away 2017 Re-release,"$1,196,791","$1,196,791",-,2017.csv,2017,100%,-
-1,Shubh Mangal Savdhan,"$1,188,541","$689,874","$498,667",2017.csv,2017,58%,42%
-1,Napping Princess,"$1,156,847","$48,198","$1,108,649",2017.csv,2017,4.2%,95.8%
-1,Detective Jagga,"$1,154,862","$861,740","$293,122",2017.csv,2017,74.6%,25.4%
-1,Step,"$1,152,839","$1,146,292","$6,547",2017.csv,2017,99.4%,0.6%
-1,Fathom Premieres 6 Below: Miracle on the Mountain,"$1,135,531","$14,838","$1,120,693",2017.csv,2017,1.3%,98.7%
-1,Columbus,"$1,093,077","$1,017,107","$75,970",2017.csv,2017,93%,7%
-1,Bombshell: The Hedy Lamarr Story,"$1,092,277","$820,300","$271,977",2017.csv,2017,75.1%,24.9%
-1,Spark: A Space Tail,"$1,040,689","$196,458","$844,231",2017.csv,2017,18.9%,81.1%
-1,Casablanca 2017 Re-release,"$1,024,560","$1,024,560",-,2017.csv,2017,100%,-
-1,Ghost House,"$1,004,155",-,"$1,004,155",2017.csv,2017,-,100%
-1,The Workshop,"$1,000,056","$22,061","$977,995",2017.csv,2017,2.2%,97.8%
-1,Beyond Skyline,"$992,181",-,"$992,181",2017.csv,2017,-,100%
-1,Under the Tree,"$944,991","$67,596","$877,395",2017.csv,2017,7.2%,92.8%
-1,Rebel in the Rye,"$944,370","$378,294","$566,076",2017.csv,2017,40.1%,59.9%
-1,Afterimage,"$943,029","$33,443","$909,586",2017.csv,2017,3.5%,96.5%
-1,Landline,"$940,854","$940,854",-,2017.csv,2017,100%,-
-1,Paradise,"$921,242","$14,873","$906,369",2017.csv,2017,1.6%,98.4%
-1,Bitter Harvest,"$904,399","$557,241","$347,158",2017.csv,2017,61.6%,38.4%
-1,The Polar Express 2017 IMAX Release,"$875,150","$875,150",-,2017.csv,2017,100%,-
-1,Wilson,"$848,646","$653,951","$194,695",2017.csv,2017,77.1%,22.9%
-1,The Exception,"$834,572","$708,973","$125,599",2017.csv,2017,85%,15%
-1,Inside,"$824,414",-,"$824,414",2017.csv,2017,-,100%
-1,Wakefield,"$798,214","$262,599","$535,615",2017.csv,2017,32.9%,67.1%
-1,George Takei's Allegiance,"$784,850","$784,850",-,2017.csv,2017,100%,-
-1,The Paris Opera,"$781,039","$55,482","$725,557",2017.csv,2017,7.1%,92.9%
-1,The Shining 2017 Re-release,"$760,309","$421,572","$338,737",2017.csv,2017,55.4%,44.6%
-1,Tommy's Honour,"$751,345","$569,306","$182,039",2017.csv,2017,75.8%,24.2%
-1,May It Last,"$725,286","$725,286",-,2017.csv,2017,100%,-
-1,12 Days,"$722,049","$5,204","$716,845",2017.csv,2017,0.7%,99.3%
-1,Revive Us 2,"$718,607","$718,607",-,2017.csv,2017,100%,-
-1,Countdown to Canelo vs. Golovkin,"$703,396","$703,396",-,2017.csv,2017,100%,-
-1,Buena Vista Social Club: Adios,"$701,575","$123,445","$578,130",2017.csv,2017,17.6%,82.4%
-1,The Secret Scripture,"$694,981",-,"$694,981",2017.csv,2017,-,100%
-1,Chris Brown: Welcome To My Life,"$693,984","$693,984",-,2017.csv,2017,100%,-
-1,Titanic 2017 Re-release,"$691,642","$691,642",-,2017.csv,2017,100%,-
-1,Stefan Zweig: Farewell to Europe 2017 Re-release,"$683,063","$78,372","$604,691",2017.csv,2017,11.5%,88.5%
-1,Brigsby Bear,"$681,632","$532,669","$148,963",2017.csv,2017,78.1%,21.9%
-1,All I See Is You,"$678,150","$217,644","$460,506",2017.csv,2017,32.1%,67.9%
-1,Whisky Galore,"$653,866","$20,991","$632,875",2017.csv,2017,3.2%,96.8%
-1,The Black Prince,"$632,823",-,"$632,823",2017.csv,2017,-,100%
-1,Grace Jones: Bloodlight and Bami,"$632,394","$375,208","$257,186",2017.csv,2017,59.3%,40.7%
-1,Jonah: The Musical,"$631,154","$631,154",-,2017.csv,2017,100%,-
-1,The Last Suit,"$608,209","$73,548","$534,661",2017.csv,2017,12.1%,87.9%
-1,Neither Wolf Nor Dog,"$589,289","$589,289",-,2017.csv,2017,100%,-
-1,Novitiate,"$580,346","$580,346",-,2017.csv,2017,100%,-
-1,Bedeviled,"$579,942",-,"$579,942",2017.csv,2017,-,100%
-1,The Room 2017 Re-release,"$572,340","$549,602","$22,738",2017.csv,2017,96%,4%
-1,Samaritan's Purse presents Facing Darkness,"$555,533","$555,533",-,2017.csv,2017,100%,-
-1,Dolores,"$555,309","$555,309",-,2017.csv,2017,100%,-
-1,Trespass Against Us,"$517,197","$5,711","$511,486",2017.csv,2017,1.1%,98.9%
-1,Black Butler: Book of the Atlantic,"$511,132","$248,286","$262,846",2017.csv,2017,48.6%,51.4%
-1,Una,"$508,169","$22,815","$485,354",2017.csv,2017,4.5%,95.5%
-1,Gabriel and the Mountain,"$505,769","$18,415","$487,354",2017.csv,2017,3.6%,96.4%
-1,Letters From Baghdad,"$502,941","$359,735","$143,206",2017.csv,2017,71.5%,28.5%
-1,Chuck,"$502,518","$320,725","$181,793",2017.csv,2017,63.8%,36.2%
-1,Soul on a String,"$491,294","$3,669","$487,625",2017.csv,2017,0.7%,99.3%
-1,Zama,"$489,692","$200,600","$289,092",2017.csv,2017,41%,59%
-1,Beach Rats,"$486,623","$473,771","$12,852",2017.csv,2017,97.4%,2.6%
-1,The Journey,"$482,209","$155,475","$326,734",2017.csv,2017,32.2%,67.8%
-1,DCI 2017 Tour Premeire,"$467,817","$467,817",-,2017.csv,2017,100%,-
-1,Eric Clapton: A Life in 12 Bars,"$459,088",-,"$459,088",2017.csv,2017,-,100%
-1,Sailor Moon R: The Movie: The Promise of the Rose,"$452,053","$452,053",-,2017.csv,2017,100%,-
-1,Perfect Blue 2017 Re-release,"$450,594","$446,062","$4,532",2017.csv,2017,99%,1%
-1,Pearl Jam: Let's Play Two,"$450,273","$348,833","$101,440",2017.csv,2017,77.5%,22.5%
-1,Before We Vanish,"$448,829","$52,087","$396,742",2017.csv,2017,11.6%,88.4%
-1,On the Beach at Night Alone,"$429,159","$37,489","$391,670",2017.csv,2017,8.7%,91.3%
-1,Manifesto,"$416,389","$161,101","$255,288",2017.csv,2017,38.7%,61.3%
-1,The Ottoman Lieutenant,"$413,844","$240,978","$172,866",2017.csv,2017,58.2%,41.8%
-1,"Love, Kennedy","$407,871","$407,871",-,2017.csv,2017,100%,-
-1,Chasing Trane: The John Coltrane Documentary,"$406,284","$406,284",-,2017.csv,2017,100%,-
-1,Racer and the Jailbird,"$400,026","$46,337","$353,689",2017.csv,2017,11.6%,88.4%
-1,Berlin Syndrome,"$397,783","$28,660","$369,123",2017.csv,2017,7.2%,92.8%
-1,Samurai Cop,"$384,756","$384,756",-,2017.csv,2017,100%,-
-1,Digimon Adventure tri. Part 5: Coexistence,"$382,119","$52,339","$329,780",2017.csv,2017,13.7%,86.3%
-1,I'll Push You: A Real-Life Inspiration,"$378,899","$378,899",-,2017.csv,2017,100%,-
-1,Eloise,"$372,137",-,"$372,137",2017.csv,2017,-,100%
-1,The Void,"$368,372","$151,042","$217,330",2017.csv,2017,41%,59%
-1,BOSTON: An American Running Story,"$364,369","$364,369",-,2017.csv,2017,100%,-
-1,The Breadwinner,"$363,307","$312,381","$50,926",2017.csv,2017,86%,14%
-1,Disney Junior HalloVeen Party!,"$359,745","$359,745",-,2017.csv,2017,100%,-
-1,Government 3,"$358,928","$249,588","$109,340",2017.csv,2017,69.5%,30.5%
-1,Long Strange Trip - The Untold Story of The Grateful Dead,"$351,957","$351,957",-,2017.csv,2017,100%,-
-1,Tehran Taboo,"$349,886","$74,758","$275,128",2017.csv,2017,21.4%,78.6%
-1,The Vault,"$346,729","$5,728","$341,001",2017.csv,2017,1.7%,98.3%
-1,Countdown to Canelo vs. Chavez Jr.,"$343,387","$343,387",-,2017.csv,2017,100%,-
-1,Don't Hang Up,"$332,571",-,"$332,571",2017.csv,2017,-,100%
-1,Citizen Jane: Battle for the City,"$323,124","$313,411","$9,713",2017.csv,2017,97%,3%
-1,6 Days,"$316,946",-,"$316,946",2017.csv,2017,-,100%
-1,Obit.,"$315,049","$315,049",-,2017.csv,2017,100%,-
-1,David Lynch: The Art Life,"$311,470","$171,419","$140,051",2017.csv,2017,55%,45%
-1,I Do... Until I Don't,"$280,668","$280,668",-,2017.csv,2017,100%,-
-1,"Lou Andreas-Salomé, The Audacity to be Free","$278,982","$12,875","$266,107",2017.csv,2017,4.6%,95.4%
-1,Chavela,"$272,842","$148,666","$124,176",2017.csv,2017,54.5%,45.5%
-1,Stalker,"$269,881","$269,881",-,2017.csv,2017,100%,-
-1,Meri Pyaari Bindu,"$268,067",-,"$268,067",2017.csv,2017,-,100%
-1,Félicité,"$265,495","$12,433","$253,062",2017.csv,2017,4.7%,95.3%
-1,Half Girlfriend,"$261,597",-,"$261,597",2017.csv,2017,-,100%
-1,Dean,"$254,536","$254,536",-,2017.csv,2017,100%,-
-1,Gook,"$251,541","$250,130","$1,411",2017.csv,2017,99.4%,0.6%
-1,Band Aid,"$248,370","$248,370",-,2017.csv,2017,100%,-
-1,Crown Heights,"$238,558","$238,558",-,2017.csv,2017,100%,-
-1,American Satan,"$237,708","$237,708",-,2017.csv,2017,100%,-
-1,Little Shop of Horrors 2017 Re-release,"$233,865","$233,865",-,2017.csv,2017,100%,-
-1,City of Ghosts,"$228,225","$128,015","$100,210",2017.csv,2017,56.1%,43.9%
-1,Jeremiah Tower: The Last Magnificent,"$228,153","$228,153",-,2017.csv,2017,100%,-
-1,Rumble: The Indians Who Rocked The World,"$226,006","$226,006",-,2017.csv,2017,100%,-
